Serial_Number,Campaign_Name,Adset_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Reporting_Date,Category
2020112900029882,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201014,APP_INSTALLS,0,,,,,,20201129,FB
2020112900029883,股市爆料同學會_影片廣告(無設受眾)_20201015_iOS,股市爆料同學會_影片廣告_20201015_iOS 1027改A,APP_INSTALLS,5,,,,,,20201129,FB
2020112900029884,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,(理財A)股市爆料同學會_影片區_iOS,APP_INSTALLS,0,,,,,,20201129,FB
2020112900029885,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,(理財A)股市爆料同學會_影片區_Android,APP_INSTALLS,3,,,,,,20201129,FB
2020112900029886,第八屆大大工程師_20201020_陌生開發,廣告Ａ版,LINK_CLICKS,704,,,,,,20201129,FB
2020112900029887,股市爆料同學會_影片廣告(無設受眾)_20201015_Android,股市爆料同學會_影片廣告_20201015_Android 1027改A,APP_INSTALLS,4,2,,,,,20201129,FB
2020112900029888,權證小哥_1023(轉換)_關鍵分點獨門解析講座,權證小哥_1026(轉換)_關鍵分點獨門解析講座_桃園,CONVERSIONS,200,,,,,,20201129,FB
2020112900029889,權證小哥_1023(轉換)_關鍵分點獨門解析講座,權證小哥_1026(轉換)_關鍵分點獨門解析講座_新竹,CONVERSIONS,199,,1,,,,20201129,FB
2020112900029890,權證小哥_1023(轉換)_關鍵分點獨門解析講座,權證小哥_1026(轉換)_關鍵分點獨門解析講座_彰化,CONVERSIONS,194,,,,,,20201129,FB
2020112900029891,權證小哥_1023(轉換)_關鍵分點獨門解析講座,權證小哥_1026(轉換)_關鍵分點獨門解析講座_嘉義,CONVERSIONS,193,,,,,,20201129,FB
2020112900029892,第八屆大大工程師_20201027_再行銷,網站瀏覽名單,LINK_CLICKS,300,,,,,,20201129,FB
2020112900029893,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_同學會 - 複本,APP_INSTALLS,95,6,,,,,20201129,FB
2020112900029894,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾 - 複本,APP_INSTALLS,21,,,,,,20201129,FB
2020112900029895,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段軟體受眾 - 輕影片,APP_INSTALLS,160,13,,,,,20201129,FB
2020112900029896,20200801_林恩如_AOS_下載_軟體,林恩如_Android_同學會 - (誤刪的再複製成新的),APP_INSTALLS,9,1,,,,,20201129,FB
2020112900029897,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如相似受眾 - 輕影片,APP_INSTALLS,88,3,,,,,20201129,FB
2020112900029898,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台北當沖實戰精華班_小哥軟體受眾,REACH,49,,,,,,20201129,FB
2020112900029899,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台中當沖實戰精華班_小哥軟體受眾,REACH,30,,,,,,20201129,FB
2020112900029900,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_高雄當沖實戰精華班_小哥軟體受眾,REACH,23,,,,,,20201129,FB
2020112900029901,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_付費直播當沖實戰精華班_小哥軟體受眾,REACH,97,,1,8427,,,20201129,FB
2020112900029902,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣 - 輕影片,APP_INSTALLS,4,,,,,,20201129,FB
2020112900029903,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾 - 輕影片,APP_INSTALLS,17,2,,,,,20201129,FB
2020112900029904,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,PAGE_LIKES,1206,,,,,,20201129,FB
2020112900029905,第八屆大大工程師_20201103_精準組合,報名名單1%類似受眾,LINK_CLICKS,606,,1,,,,20201129,FB
2020112900029906,第八屆大大工程師_20201103_精準組合,報名名單1~5%類似受眾,LINK_CLICKS,1405,,,,,,20201129,FB
2020112900029907,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201106,APP_INSTALLS,1,,,,,,20201129,FB
2020112900029908,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201106,APP_INSTALLS,2,,,,,,20201129,FB
2020112900029909,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,IOS_自動化廣告,APP_INSTALLS,548,48,,,,,20201129,FB
2020112900029910,20201110_艾蜜莉下載_Android_自動化廣告_軟體,Android_自動化廣告,APP_INSTALLS,365,30,,,,,20201129,FB
2020112900029911,期貨電子盤_下載_IOS,全台18-65歲以上_IOS,APP_INSTALLS,74,2,,,,,20201129,FB
2020112900029912,期貨電子盤_下載_Android-興趣期貨Broken,期貨受眾_android,APP_INSTALLS,2,,,,,,20201129,FB
2020112900029913,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_Android _20201113,APP_INSTALLS,0,,,,,,20201129,FB
2020112900029914,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_iOS _20201113(改梗圖),APP_INSTALLS,0,,,,,,20201129,FB
2020112900029915,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201113,APP_INSTALLS,55,8,,,,,20201129,FB
2020112900029916,20200922_艾蜜莉APP_IOS_下載_軟體,基本面受眾_IOS (便宜價),APP_INSTALLS,431,26,,,,,20201129,FB
2020112900029917,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),APP_INSTALLS,440,36,,,,,20201129,FB
2020112900029918,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),APP_INSTALLS,74,5,,,,,20201129,FB
2020112900029919,丹尼爾_IOS_下載_軟體,丹尼爾_造訪理財寶LL2%,APP_INSTALLS,5,1,,,,,20201129,FB
2020112900029920,20201119_阿格力_下載_Android,阿格力_自動化下載廣告_Android,APP_INSTALLS,525,31,,,,,20201129,FB
2020112900029921,丹尼爾_AOS_下載_軟體,丹尼爾_造訪理財寶LL2%,APP_INSTALLS,29,4,,,,,20201129,FB
2020112900029922,武財神_APP下載_Android_20201120_自動化廣告_股票圖,自動化廣告_Android_20201120,APP_INSTALLS,35,2,,,,,20201129,FB
2020112900029923,武財神_APP下載_iOS_20201120_自動化廣告_股票,武財神_iOS_20201120,APP_INSTALLS,7,1,,,,,20201129,FB
2020112900029924,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_iOS,APP_INSTALLS,41,4,,,,,20201129,FB
2020112900029925,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_Android,APP_INSTALLS,625,79,,,,,20201129,FB
2020112900029926,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_熱門股_iOS,APP_INSTALLS,31,5,,,,,20201129,FB
2020112900029927,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_熱門股_Android,APP_INSTALLS,0,,,,,,20201129,FB
2020112900029928,武財神_APP下載_iOS_20201120_股票圖,武財神__iOS_25-65+_類似受眾_運勢,APP_INSTALLS,1,,,,,,20201129,FB
2020112900029929,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試_iOS _20201106,APP_INSTALLS,5,1,,,,,20201129,FB
2020112900029930,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試1_Android _20201120,APP_INSTALLS,0,,,,,,20201129,FB
2020112900029931,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_Android _20201120,APP_INSTALLS,0,,,,,,20201129,FB
2020112900029932,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試1_iOS _20201120,APP_INSTALLS,29,5,,,,,20201129,FB
2020112900029933,施雅棠_首購購買(年),施雅棠_首購_圖片01_圖片LP,CONVERSIONS,370,,1,5988,,,20201129,FB
2020112900029934,施雅棠_首購購買(年),施雅棠_首購_圖片01_動圖LP,CONVERSIONS,342,,1,399,,,20201129,FB
2020112900029935,施雅棠_首購購買(年),施雅棠_首購_圖片01_影片LP,CONVERSIONS,336,,,,,,20201129,FB
2020112900029936,施雅棠_首購購買(年),施雅棠_首購_形象影片_圖片LP,CONVERSIONS,349,,1,11888,,,20201129,FB
2020112900029937,施雅棠_首購購買(年),施雅棠_首購_形象影片_影片LP,CONVERSIONS,346,,1,3988,,,20201129,FB
2020112900029938,武財神_APP下載_Android_20201120_股票圖,武財神_Android_25-65+_與理財寶互動(90d),APP_INSTALLS,0,,,,,,20201129,FB
2020112900029939,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試2_iOS _20201120,APP_INSTALLS,567,62,,,,,20201129,FB
2020112900029940,武財神_APP下載_iOS_20201120_股票圖,武財神_iOS_25-65+_與理財寶互動(90d),APP_INSTALLS,0,,,,,,20201129,FB
2020112900029941,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台北場,VIDEO_VIEWS,197,,1,8888,,,20201129,FB
2020112900029942,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_高雄場,VIDEO_VIEWS,195,,1,8888,,,20201129,FB
2020112900029943,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台中場,VIDEO_VIEWS,196,,4,29708,,,20201129,FB
2020112900029944,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_付費直播,VIDEO_VIEWS,295,,1,3577,,,20201129,FB
2020112900029945,20201124_股人阿勳_下載_Android_軟體,自動化下載廣告_安卓,APP_INSTALLS,1382,95,,,,,20201129,FB
2020112900029946,20201124_股人阿勳_下載_IOS_軟體,自動化下載廣告_IOS,APP_INSTALLS,1505,75,,,,,20201129,FB
2020112900029947,武財神_APP下載_iOS_20201120_股票圖,武財神_iOS_25-65+_使用官方APP(30d),APP_INSTALLS,1,,,,,,20201129,FB
2020112900029948,武財神_APP下載_Android_20201120_股票圖,武財神_Android_25-65+_與投資誌互動(90d),APP_INSTALLS,0,,,,,,20201129,FB
2020112900029949,武財神_APP下載_iOS_20201120_股票圖,武財神_iOS_25-65+_與投資誌互動(90d),APP_INSTALLS,0,,,,,,20201129,FB
2020112900029950,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),APP_INSTALLS,21,1,,,,,20201129,FB
2020112900029951,20201126阿格力講座轉換(台北)_講座,阿格力粉絲受眾_台北場,CONVERSIONS,636,,2,10053,,,20201129,FB
2020112900029952,武財神_APP下載_Android_20201120_股票圖,武財神_Android_25-65+_類似受眾_上香,APP_INSTALLS,2,,,,,,20201129,FB
2020112900029953,武財神_APP下載_Android_20201120_股票圖,武財神_Android_25-65+_類似受眾_求籤,APP_INSTALLS,2,,,,,,20201129,FB
2020112900029954,武財神_APP下載_iOS_20201120_股票圖,武財神_iOS_25-65+_類似受眾_求籤,APP_INSTALLS,0,,,,,,20201129,FB
2020112900029955,武財神_APP下載_iOS_20201120_股票圖,武財神_iOS_25-65+_類似受眾_上香,APP_INSTALLS,0,,,,,,20201129,FB
2020112900029956,20201126阿格力講座轉換(台北)_講座,類似阿格力受眾_台北場,CONVERSIONS,356,,3,9833,,,20201129,FB
2020112900029957,20201126阿格力講座轉換(台中)_講座,阿格力粉絲受眾_台中場,CONVERSIONS,91,,,,,,20201129,FB
2020112900029958,20201126阿格力講座轉換(台中)_講座,類似阿格力受眾_台中場,CONVERSIONS,1267,,2,6184,,,20201129,FB
2020112900029959,20201126阿格力講座轉換(高雄)_講座,類似阿格力受眾_高雄場,CONVERSIONS,1754,,13,45325,,,20201129,FB
2020112900029960,20201126阿格力講座轉換(高雄)_講座,阿格力粉絲受眾_高雄場,CONVERSIONS,131,,,,,,20201129,FB
2020112900029961,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201127(改梗圖),APP_INSTALLS,0,1,,,,,20201129,FB
2020112900029962,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201127,APP_INSTALLS,30,4,,,,,20201129,FB
2020112900029963,第三屆大大PM,第二波廣告,REACH,19,,,,,,20201129,FB
2020112900029964,第三屆大大PM,第二波廣告,REACH,119,,,,,,20201129,FB
2020112900029965,第三屆大大PM,第二波廣告,REACH,16,,,,,,20201129,FB
2020113000029966,20200801_林恩如_AOS_下載_軟體,林恩如_Android_財經興趣,APP_INSTALLS,16,,,,,,20201130,FB
2020113000029967,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段官網30D相似受眾,APP_INSTALLS,0,,,,,,20201130,FB
2020113000029968,20200801_林恩如_AOS_下載_軟體,林恩如_Android_基本面造訪,APP_INSTALLS,0,,,,,,20201130,FB
2020113000029969,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾,APP_INSTALLS,40,4,,,,,20201130,FB
2020113000029970,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段課程相似受眾,APP_INSTALLS,52,2,,,,,20201130,FB
2020113000029971,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_基本面造訪,APP_INSTALLS,17,1,,,,,20201130,FB
2020113000029972,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如相似受眾,APP_INSTALLS,41,1,,,,,20201130,FB
2020113000029973,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾,APP_INSTALLS,120,9,,,,,20201130,FB
2020113000029974,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣,APP_INSTALLS,11,3,,,,,20201130,FB
2020113000029975,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段官網30D相似受眾,APP_INSTALLS,23,2,,,,,20201130,FB
2020113000029976,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段課程相似受眾,APP_INSTALLS,3,,,,,,20201130,FB
2020113000029977,無聊詹_IOS_軟體,無聊詹_IOS_竹科工程師,APP_INSTALLS,0,,,,,,20201130,FB
2020113000029978,無聊詹_AOS_軟體,無聊詹_AOS_粉專,APP_INSTALLS,130,11,,,,,20201130,FB
2020113000029979,無聊詹_IOS_軟體,無聊詹_IOS_粉專,APP_INSTALLS,25,3,,,,,20201130,FB
2020113000029980,無聊詹_AOS_軟體,無聊詹_AOS_同學會,APP_INSTALLS,31,1,,,,,20201130,FB
2020113000029981,無聊詹_AOS_軟體,無聊詹_AOS_籌碼K,APP_INSTALLS,4,,,,,,20201130,FB
2020113000029982,無聊詹_AOS_軟體,無聊詹_AOS_無聊詹APPLL2%,APP_INSTALLS,5,1,,,,,20201130,FB
2020113000029983,無聊詹_IOS_軟體,無聊詹_IOS_籌碼K,APP_INSTALLS,212,15,,,11,9680,20201130,FB
2020113000029984,無聊詹_IOS_軟體,無聊詹_IOS_同學會,APP_INSTALLS,7,1,,,,,20201130,FB
2020113000029985,無聊詹_IOS_軟體,無聊詹_IOS_無聊詹APPLL2%,APP_INSTALLS,8,1,,,,,20201130,FB
2020113000029986,無聊詹_AOS_軟體,無聊詹_AOS_商品包造訪LL2%,APP_INSTALLS,2,1,,,,,20201130,FB
2020113000029987,無聊詹_IOS_軟體,無聊詹_IOS_商品包造訪LL2%,APP_INSTALLS,0,,,,,,20201130,FB
2020113000029988,股市爆料同學會_再行銷_20200922,(再行銷)股市爆料同學會_每周熱門股_iOS,APP_INSTALLS,23,2,,,,,20201130,FB
2020113000029989,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,股市爆料同學會_Android_20200923,APP_INSTALLS,7,3,,,,,20201130,FB
2020113000029990,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),APP_INSTALLS,213,21,,,,,20201130,FB
2020113000029991,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),APP_INSTALLS,78,6,,,,,20201130,FB
2020113000029992,股市爆料同學會_理財綜合(非儲備受眾)_20200923,(理財)股市爆料同學會_扭蛋圖_20200828_Android,APP_INSTALLS,0,,,,,,20201130,FB
2020113000029993,股市爆料同學會_理財綜合(非儲備受眾)_20200923,(理財)股市爆料同學會_影片區_Android,APP_INSTALLS,0,,,,,,20201130,FB
2020113000029994,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),APP_INSTALLS,131,10,,,,,20201130,FB
2020113000029995,丹尼爾_AOS_下載_軟體,丹尼爾_無聊詹開啟,APP_INSTALLS,14,1,,,,,20201130,FB
2020113000029996,丹尼爾_AOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,5,,,,,,20201130,FB
2020113000029997,丹尼爾_AOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,7,,,,,,20201130,FB
2020113000029998,丹尼爾_IOS_下載_軟體,丹尼爾_無聊詹開啟,APP_INSTALLS,14,1,1,990,,,20201130,FB
2020113000029999,丹尼爾_IOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,21,2,,,,,20201130,FB
2020113000030000,丹尼爾_IOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,8,,,,,,20201130,FB
2020113000030001,20200801_林恩如_AOS_下載_軟體,林恩如_Android_同學會 - 輕影片,APP_INSTALLS,114,5,,,,,20201130,FB
2020113000030002,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201014,APP_INSTALLS,2,1,,,,,20201130,FB
2020113000030003,股市爆料同學會_影片廣告(無設受眾)_20201015_iOS,股市爆料同學會_影片廣告_20201015_iOS 1027改A,APP_INSTALLS,19,6,,,,,20201130,FB
2020113000030004,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,(理財A)股市爆料同學會_影片區_iOS,APP_INSTALLS,0,,,,,,20201130,FB
2020113000030005,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,(理財A)股市爆料同學會_影片區_Android,APP_INSTALLS,1,,,,,,20201130,FB
2020113000030006,第八屆大大工程師_20201020_陌生開發,廣告Ａ版,LINK_CLICKS,704,,,,,,20201130,FB
2020113000030007,股市爆料同學會_影片廣告(無設受眾)_20201015_Android,股市爆料同學會_影片廣告_20201015_Android 1027改A,APP_INSTALLS,4,,,,,,20201130,FB
2020113000030008,權證小哥_1023(轉換)_關鍵分點獨門解析講座,權證小哥_1026(轉換)_關鍵分點獨門解析講座_桃園,CONVERSIONS,202,,3,11042,,,20201130,FB
2020113000030009,權證小哥_1023(轉換)_關鍵分點獨門解析講座,權證小哥_1026(轉換)_關鍵分點獨門解析講座_新竹,CONVERSIONS,195,,,,,,20201130,FB
2020113000030010,權證小哥_1023(轉換)_關鍵分點獨門解析講座,權證小哥_1026(轉換)_關鍵分點獨門解析講座_彰化,CONVERSIONS,203,,1,3771,,,20201130,FB
2020113000030011,權證小哥_1023(轉換)_關鍵分點獨門解析講座,權證小哥_1026(轉換)_關鍵分點獨門解析講座_嘉義,CONVERSIONS,193,,,,,,20201130,FB
2020113000030012,第八屆大大工程師_20201027_再行銷,網站瀏覽名單,LINK_CLICKS,302,,,,,,20201130,FB
2020113000030013,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_同學會 - 複本,APP_INSTALLS,18,1,,,,,20201130,FB
2020113000030014,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾 - 複本,APP_INSTALLS,9,,,,,,20201130,FB
2020113000030015,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段軟體受眾 - 輕影片,APP_INSTALLS,209,21,,,,,20201130,FB
2020113000030016,20200801_林恩如_AOS_下載_軟體,林恩如_Android_同學會 - (誤刪的再複製成新的),APP_INSTALLS,20,2,,,,,20201130,FB
2020113000030017,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如相似受眾 - 輕影片,APP_INSTALLS,34,1,,,,,20201130,FB
2020113000030018,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台北當沖實戰精華班_小哥軟體受眾,REACH,42,,,,,,20201130,FB
2020113000030019,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台中當沖實戰精華班_小哥軟體受眾,REACH,24,,,,,,20201130,FB
2020113000030020,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_高雄當沖實戰精華班_小哥軟體受眾,REACH,20,,,,,,20201130,FB
2020113000030021,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_付費直播當沖實戰精華班_小哥軟體受眾,REACH,114,,,,,,20201130,FB
2020113000030022,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣 - 輕影片,APP_INSTALLS,3,,,,,,20201130,FB
2020113000030023,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾 - 輕影片,APP_INSTALLS,15,1,,,,,20201130,FB
2020113000030024,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,PAGE_LIKES,1193,,1,790,,,20201130,FB
2020113000030025,第八屆大大工程師_20201103_精準組合,報名名單1%類似受眾,LINK_CLICKS,620,,,,,,20201130,FB
2020113000030026,第八屆大大工程師_20201103_精準組合,報名名單1~5%類似受眾,LINK_CLICKS,1378,,,,,,20201130,FB
2020113000030027,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201106,APP_INSTALLS,1,1,,,,,20201130,FB
2020113000030028,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201106,APP_INSTALLS,0,,,,,,20201130,FB
2020113000030029,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,IOS_自動化廣告,APP_INSTALLS,498,39,,,,,20201130,FB
2020113000030030,20201110_艾蜜莉下載_Android_自動化廣告_軟體,Android_自動化廣告,APP_INSTALLS,331,14,,,,,20201130,FB
2020113000030031,期貨電子盤_下載_IOS,全台18-65歲以上_IOS,APP_INSTALLS,41,1,1,8621,,,20201130,FB
2020113000030032,期貨電子盤_下載_Android-興趣期貨Broken,期貨受眾_android,APP_INSTALLS,2,,,,,,20201130,FB
2020113000030033,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_Android _20201113,APP_INSTALLS,1,,,,,,20201130,FB
2020113000030034,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_iOS _20201113(改梗圖),APP_INSTALLS,0,,,,,,20201130,FB
2020113000030035,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201113,APP_INSTALLS,34,6,,,,,20201130,FB
2020113000030036,20200922_艾蜜莉APP_IOS_下載_軟體,基本面受眾_IOS (便宜價),APP_INSTALLS,195,10,,,,,20201130,FB
2020113000030037,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),APP_INSTALLS,198,8,,,,,20201130,FB
2020113000030038,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),APP_INSTALLS,42,2,,,,,20201130,FB
2020113000030039,丹尼爾_IOS_下載_軟體,丹尼爾_造訪理財寶LL2%,APP_INSTALLS,3,,,,,,20201130,FB
2020113000030040,20201119_阿格力_下載_Android,阿格力_自動化下載廣告_Android,APP_INSTALLS,10,2,,,,,20201130,FB
2020113000030041,20201119_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,APP_INSTALLS,8,,,,,,20201130,FB
2020113000030042,丹尼爾_AOS_下載_軟體,丹尼爾_造訪理財寶LL2%,APP_INSTALLS,15,,,,,,20201130,FB
2020113000030043,武財神_APP下載_Android_20201120_自動化廣告_股票圖,自動化廣告_Android_20201120,APP_INSTALLS,29,2,,,,,20201130,FB
2020113000030044,武財神_APP下載_iOS_20201120_自動化廣告_股票,武財神_iOS_20201120,APP_INSTALLS,4,,,,,,20201130,FB
2020113000030045,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_iOS,APP_INSTALLS,42,9,,,,,20201130,FB
2020113000030046,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_Android,APP_INSTALLS,306,40,1,3590,,,20201130,FB
2020113000030047,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_熱門股_iOS,APP_INSTALLS,28,3,,,,,20201130,FB
2020113000030048,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_熱門股_Android,APP_INSTALLS,4,,,,,,20201130,FB
2020113000030049,武財神_APP下載_iOS_20201120_股票圖,武財神__iOS_25-65+_類似受眾_運勢,APP_INSTALLS,1,,,,,,20201130,FB
2020113000030050,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試_iOS _20201106,APP_INSTALLS,9,2,,,,,20201130,FB
2020113000030051,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試1_Android _20201120,APP_INSTALLS,0,,,,,,20201130,FB
2020113000030052,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_Android _20201120,APP_INSTALLS,0,,,,,,20201130,FB
2020113000030053,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試1_iOS _20201120,APP_INSTALLS,36,5,,,,,20201130,FB
2020113000030054,施雅棠_首購購買(年),施雅棠_首購_圖片01_圖片LP,CONVERSIONS,347,,,,,,20201130,FB
2020113000030055,施雅棠_首購購買(年),施雅棠_首購_圖片01_動圖LP,CONVERSIONS,178,,,,,,20201130,FB
2020113000030056,施雅棠_首購購買(年),施雅棠_首購_圖片01_影片LP,CONVERSIONS,221,,,,,,20201130,FB
2020113000030057,施雅棠_首購購買(年),施雅棠_首購_形象影片_圖片LP,CONVERSIONS,285,,3,8353,,,20201130,FB
2020113000030058,施雅棠_首購購買(年),施雅棠_首購_形象影片_影片LP,CONVERSIONS,228,,1,7543,,,20201130,FB
2020113000030059,武財神_APP下載_Android_20201120_股票圖,武財神_Android_25-65+_與理財寶互動(90d),APP_INSTALLS,0,,,,,,20201130,FB
2020113000030060,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試2_iOS _20201120,APP_INSTALLS,149,19,,,,,20201130,FB
2020113000030061,武財神_APP下載_iOS_20201120_股票圖,武財神_iOS_25-65+_與理財寶互動(90d),APP_INSTALLS,0,,,,,,20201130,FB
2020113000030062,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台北場,VIDEO_VIEWS,200,,1,8888,,,20201130,FB
2020113000030063,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_高雄場,VIDEO_VIEWS,203,,1,8427,,,20201130,FB
2020113000030064,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台中場,VIDEO_VIEWS,201,,2,12392,,,20201130,FB
2020113000030065,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_付費直播,VIDEO_VIEWS,301,,2,8621,,,20201130,FB
2020113000030066,20201124_股人阿勳_下載_Android_軟體,自動化下載廣告_安卓,APP_INSTALLS,1387,72,,,,,20201130,FB
2020113000030067,20201124_股人阿勳_下載_IOS_軟體,自動化下載廣告_IOS,APP_INSTALLS,1278,64,,,,,20201130,FB
2020113000030068,武財神_APP下載_iOS_20201120_股票圖,武財神_iOS_25-65+_使用官方APP(30d),APP_INSTALLS,0,,,,,,20201130,FB
2020113000030069,武財神_APP下載_Android_20201120_股票圖,武財神_Android_25-65+_與投資誌互動(90d),APP_INSTALLS,0,,,,,,20201130,FB
