Serial_Number,Campaign_Name,Adset_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Reporting_Date,Category
2020122500033519,大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,APP_INSTALLS,202,41,1,399,,,20201225,FB
2020122500033520,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_大盤漲_iOS_20201225,APP_INSTALLS,96,10,,,,,20201225,FB
2020122500033521,20201225阿勳年會早鳥轉換,阿勳粉專,CONVERSIONS,1224,,,,,,20201225,FB
2020122500033522,20201225阿勳年會早鳥轉換,阿勳APP免費用戶,CONVERSIONS,1906,,5,14254,,,20201225,FB
2020122500033523,20201225阿勳年會早鳥轉換,價值投資興趣,CONVERSIONS,380,,1,1999,,,20201225,FB
2020122500033524,20201225阿勳年會早鳥轉換,造訪基本面老師粉專,CONVERSIONS,48,,,,,,20201225,FB
2020122500033525,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_大盤漲_Android_20201225,APP_INSTALLS,71,11,,,,,20201225,FB
2020122500033526,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201225,APP_INSTALLS,1001,148,2,5578,,,20201225,FB
2020122500033527,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201225,APP_INSTALLS,40,15,,,,,20201225,FB
2020122500033528,股市爆料同學會_大眾_20201225,(大眾)股市爆料同學會_大盤漲_Android_20201225,APP_INSTALLS,0,,,,,,20201225,FB
2020122500033529,股市爆料同學會_大眾_20201225,(大眾)股市爆料同學會_熱門股_Android,APP_INSTALLS,0,,,,,,20201225,FB
2020122500033530,股市爆料同學會_大眾_20201225,(大眾)股市爆料同學會_大盤漲_iOS_20201225,APP_INSTALLS,0,,,,,,20201225,FB
2020122500033531,股市爆料同學會_大眾_20201225,(大眾)股市爆料同學會_熱門股_iOS,APP_INSTALLS,0,,,,,,20201225,FB
2020122600033532,武財神_APP下載_Android_20200723,武財神__Android_25-65+_興趣_道教_自動版位,APP_INSTALLS,166,12,,,,,20201226,FB
2020122600033533,武財神_APP下載_Android_20200723,武財神__Android_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,378,24,,,,,20201226,FB
2020122600033534,20200801_林恩如_AOS_下載_軟體,林恩如_Android_財經興趣,APP_INSTALLS,73,6,,,,,20201226,FB
2020122600033535,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段官網30D相似受眾,APP_INSTALLS,2,,,,,,20201226,FB
2020122600033536,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾,APP_INSTALLS,5,,,,,,20201226,FB
2020122600033537,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_基本面造訪,APP_INSTALLS,5,,,,,,20201226,FB
2020122600033538,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如相似受眾,APP_INSTALLS,32,,,,,,20201226,FB
2020122600033539,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾,APP_INSTALLS,58,3,,,,,20201226,FB
2020122600033540,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段官網30D相似受眾,APP_INSTALLS,68,2,,,,,20201226,FB
2020122600033541,無聊詹_IOS_軟體,無聊詹_IOS_竹科工程師,APP_INSTALLS,1,,,,,,20201226,FB
2020122600033542,無聊詹_AOS_軟體,無聊詹_AOS_粉專,APP_INSTALLS,119,7,,,,,20201226,FB
2020122600033543,無聊詹_IOS_軟體,無聊詹_IOS_粉專,APP_INSTALLS,193,11,,,,,20201226,FB
2020122600033544,無聊詹_AOS_軟體,無聊詹_AOS_同學會,APP_INSTALLS,102,7,,,,,20201226,FB
2020122600033545,無聊詹_AOS_軟體,無聊詹_AOS_籌碼K,APP_INSTALLS,91,4,,,,,20201226,FB
2020122600033546,無聊詹_AOS_軟體,無聊詹_AOS_無聊詹APPLL2%,APP_INSTALLS,26,1,,,,,20201226,FB
2020122600033547,無聊詹_IOS_軟體,無聊詹_IOS_籌碼K,APP_INSTALLS,54,2,,,,,20201226,FB
2020122600033548,無聊詹_IOS_軟體,無聊詹_IOS_同學會,APP_INSTALLS,30,3,,,,,20201226,FB
2020122600033549,無聊詹_IOS_軟體,無聊詹_IOS_無聊詹APPLL2%,APP_INSTALLS,24,2,,,,,20201226,FB
2020122600033550,武財神_APP下載_iOS_20200904,武財神__iOS_25-65+_類似受眾_運勢_自動版位,APP_INSTALLS,192,9,,,1,120,20201226,FB
2020122600033551,無聊詹_AOS_軟體,無聊詹_AOS_商品包造訪LL2%,APP_INSTALLS,6,,,,,,20201226,FB
2020122600033552,無聊詹_IOS_軟體,無聊詹_IOS_商品包造訪LL2%,APP_INSTALLS,1,,,,,,20201226,FB
2020122600033553,武財神_APP下載_Android_2020921_樂透圖片2,武財神__Android_18-65+_類似受眾_運勢_自動版位,APP_INSTALLS,116,9,,,,,20201226,FB
2020122600033554,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),APP_INSTALLS,4972,236,1,3868,1,390,20201226,FB
2020122600033555,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),APP_INSTALLS,4615,200,3,7579,1,390,20201226,FB
2020122600033556,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (股災影片),APP_INSTALLS,604,27,,,1,390,20201226,FB
2020122600033557,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (股災影片),APP_INSTALLS,11,1,,,,,20201226,FB
2020122600033558,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (股災影片),APP_INSTALLS,13,3,,,,,20201226,FB
2020122600033559,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),APP_INSTALLS,173,5,,,,,20201226,FB
2020122600033560,丹尼爾_AOS_下載_軟體,丹尼爾_籌碼K開啟,APP_INSTALLS,1244,106,1,8427,,,20201226,FB
2020122600033561,丹尼爾_IOS_下載_軟體,丹尼爾_籌碼K開啟,APP_INSTALLS,1615,104,2,7180,,,20201226,FB
2020122600033562,丹尼爾_AOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,378,40,,,,,20201226,FB
2020122600033563,丹尼爾_AOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,20,,,,,,20201226,FB
2020122600033564,丹尼爾_IOS_下載_軟體,丹尼爾_無聊詹開啟,APP_INSTALLS,27,4,,,,,20201226,FB
2020122600033565,丹尼爾_IOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,135,14,,,,,20201226,FB
2020122600033566,丹尼爾_IOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,102,13,,,,,20201226,FB
2020122600033567,武財神_APP下載_Android_2020928_自動化測試,TW - 18+,APP_INSTALLS,13,,,,,,20201226,FB
2020122600033568,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201014,APP_INSTALLS,0,,,,,,20201226,FB
2020122600033569,股市爆料同學會_CM粉專_20201014,(CM粉專)股市爆料同學會_熱門股_iOS,APP_INSTALLS,49,3,,,,,20201226,FB
2020122600033570,股市爆料同學會_CM粉專_20201014,(CM粉專)股市爆料同學會_熱門股_Android,APP_INSTALLS,50,7,,,,,20201226,FB
2020122600033571,第八屆大大工程師_20201020_陌生開發,廣告Ａ版,LINK_CLICKS,692,,1,3590,,,20201226,FB
2020122600033572,第八屆大大工程師_20201027_再行銷,網站瀏覽名單,LINK_CLICKS,305,,,,,,20201226,FB
2020122600033573,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾 - 複本,APP_INSTALLS,44,3,,,,,20201226,FB
2020122600033574,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段軟體受眾 - 輕影片,APP_INSTALLS,83,9,,,,,20201226,FB
2020122600033575,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台北當沖實戰精華班_小哥軟體受眾,REACH,190,,,,,,20201226,FB
2020122600033576,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_付費直播當沖實戰精華班_小哥軟體受眾,REACH,652,,,,,,20201226,FB
2020122600033577,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣 - 輕影片,APP_INSTALLS,6,,,,,,20201226,FB
2020122600033578,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾 - 輕影片,APP_INSTALLS,25,,,,,,20201226,FB
2020122600033579,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,PAGE_LIKES,1269,,1,3688,,,20201226,FB
2020122600033580,第八屆大大工程師_20201103_精準組合,報名名單1%類似受眾,LINK_CLICKS,1121,,,,,,20201226,FB
2020122600033581,第八屆大大工程師_20201103_精準組合,報名名單1~5%類似受眾,LINK_CLICKS,814,,,,,,20201226,FB
2020122600033582,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201106,APP_INSTALLS,105,12,,,,,20201226,FB
2020122600033583,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201106,APP_INSTALLS,0,,,,,,20201226,FB
2020122600033584,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,IOS_自動化廣告,APP_INSTALLS,2060,69,,,,,20201226,FB
2020122600033585,20201110_艾蜜莉下載_Android_自動化廣告_軟體,Android_自動化廣告,APP_INSTALLS,2311,101,1,3590,,,20201226,FB
2020122600033586,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_Android _20201113,APP_INSTALLS,0,,,,,,20201226,FB
2020122600033587,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_iOS _20201113(改梗圖),APP_INSTALLS,0,,,,,,20201226,FB
2020122600033588,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201113,APP_INSTALLS,18,2,,,,,20201226,FB
2020122600033589,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),APP_INSTALLS,161,7,,,,,20201226,FB
2020122600033590,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),APP_INSTALLS,6,,,,,,20201226,FB
2020122600033591,丹尼爾_AOS_下載_軟體,丹尼爾_造訪理財寶LL2%,APP_INSTALLS,54,1,,,,,20201226,FB
2020122600033592,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_iOS,APP_INSTALLS,0,,,,,,20201226,FB
2020122600033593,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_Android,APP_INSTALLS,0,,,,,,20201226,FB
2020122600033594,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_熱門股_iOS,APP_INSTALLS,767,98,2,7180,,,20201226,FB
2020122600033595,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_熱門股_Android,APP_INSTALLS,150,22,,,,,20201226,FB
2020122600033596,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_Android _20201120,APP_INSTALLS,0,,,,,,20201226,FB
2020122600033597,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台北場,VIDEO_VIEWS,863,,,,,,20201226,FB
2020122600033598,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_付費直播,VIDEO_VIEWS,9213,,5,25033,,,20201226,FB
2020122600033599,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),APP_INSTALLS,8,1,,,,,20201226,FB
2020122600033600,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201127(改梗圖),APP_INSTALLS,0,,,,,,20201226,FB
2020122600033601,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201127,APP_INSTALLS,102,15,,,,,20201226,FB
2020122600033602,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,PAGE_LIKES,1264,,,,,,20201226,FB
2020122600033603,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,PAGE_LIKES,1296,,,,,,20201226,FB
2020122600033604,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,PAGE_LIKES,1294,,1,3590,,,20201226,FB
2020122600033605,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,PAGE_LIKES,1305,,,,,,20201226,FB
2020122600033606,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201204,APP_INSTALLS,7,,,,,,20201226,FB
2020122600033607,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201204,APP_INSTALLS,1,1,,,,,20201226,FB
2020122600033608,期貨電子盤_下載_Android - 股票受眾,股票受眾_android_,APP_INSTALLS,1,,,,,,20201226,FB
2020122600033609,期貨電子盤_下載_Android-自動化廣告,自動化廣告_Android,APP_INSTALLS,293,10,,,,,20201226,FB
2020122600033610,期貨電子盤_下載_IOS-自動化廣告,自動化廣告_IOS,APP_INSTALLS,346,7,2,5759,,,20201226,FB
2020122600033611,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201211,APP_INSTALLS,356,82,,,,,20201226,FB
2020122600033612,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201211,APP_INSTALLS,1469,182,3,9277,,,20201226,FB
2020122600033613,武財神_APP下載_iOS_20200904,武財神__iOS_25-65+_類似受眾_點燈_自動版位,APP_INSTALLS,196,11,,,,,20201226,FB
2020122600033614,20201214_房價地圖_Android_自動化_鄰居,20201214_自動化廣告_Android,APP_INSTALLS,102,28,,,,,20201226,FB
2020122600033615,期貨電子盤_下載_IOS - 興趣期貨受眾,期貨受眾_IOS,APP_INSTALLS,0,,,,,,20201226,FB
2020122600033616,無聊詹第二版_AOS_軟體,基本,APP_INSTALLS,16,,,,,,20201226,FB
2020122600033617,無聊詹第二版_AOS_軟體,波段,APP_INSTALLS,17,,,,,,20201226,FB
2020122600033618,無聊詹第二版_AOS_軟體,籌碼K,APP_INSTALLS,570,49,,,,,20201226,FB
2020122600033619,期貨電子盤_下載_Android-興趣期貨,期貨受眾_android,APP_INSTALLS,1,,,,,,20201226,FB
2020122600033620,2020Q4林恩如_期指講座_轉換,(恩如+艾蜜莉)粉專互動受眾,CONVERSIONS,3969,,17,91877,,,20201226,FB
2020122600033621,2020Q4林恩如_期指講座_轉換,對期貨有興趣者,CONVERSIONS,944,,3,19230,,,20201226,FB
2020122600033622,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_基本面受眾_IOS (便宜價),APP_INSTALLS,221,18,,,,,20201226,FB
2020122600033623,2020Q4林恩如_期指講座_轉換,2019.01-2020.11購買期貨軟體位上課者(LL.1-3%),CONVERSIONS,915,,4,21873,,,20201226,FB
2020122600033624,20200922_艾蜜莉APP_IOS_下載_軟體,價值投資X艾蜜莉粉專最多職業受眾_IOS (便宜價),APP_INSTALLS,7,,,,,,20201226,FB
2020122600033625,無聊詹第二版_IOS_軟體,基本,APP_INSTALLS,47,1,,,,,20201226,FB
2020122600033626,無聊詹第二版_IOS_軟體,波段,APP_INSTALLS,20,,,,,,20201226,FB
2020122600033627,無聊詹第二版_IOS_軟體,籌碼K,APP_INSTALLS,638,24,,,2,1760,20201226,FB
2020122600033628,2020Q4林恩如_期指講座_轉換,恩如自身相關受眾(180D訊息過/瀏覽過相關字眼者),CONVERSIONS,1400,,6,35061,,,20201226,FB
2020122600033629,20201216大大PM,彩色圓圈,LINK_CLICKS,1406,,,,,,20201226,FB
2020122600033630,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201217_梗圖,APP_INSTALLS,0,,,,,,20201226,FB
2020122600033631,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201217_梗圖,APP_INSTALLS,0,,,,,,20201226,FB
2020122600033632,20201217股人阿勳_下載_IOS_軟體,自動化下載廣告_IOS,APP_INSTALLS,1483,49,,,,,20201226,FB
2020122600033633,20201217_股人阿勳_下載_Android_軟體,自動化下載廣告_安卓,APP_INSTALLS,256,15,,,,,20201226,FB
2020122600033634,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201218,APP_INSTALLS,10,,,,,,20201226,FB
2020122600033635,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201218,APP_INSTALLS,0,,,,,,20201226,FB
2020122600033636,2020艾蜜莉年終銷售_軟體,艾蜜莉本身受眾_開跑圖片,CONVERSIONS,9770,,26,106803,,,20201226,FB
2020122600033637,2020艾蜜莉年終銷售_軟體,類似1%_艾蜜莉本身受眾_開跑圖片,CONVERSIONS,260,,4,19727,,,20201226,FB
2020122600033638,2020艾蜜莉年終銷售_軟體,艾蜜莉本身受眾_開跑影片,CONVERSIONS,219,,,,,,20201226,FB
2020122600033639,2020艾蜜莉年終銷售_軟體,類似1%_艾蜜莉本身受眾_開跑影片,CONVERSIONS,385,,2,4139,,,20201226,FB
2020122600033640,2020艾蜜莉年終銷售_軟體,基本面受眾_開跑圖片,CONVERSIONS,319,,,,,,20201226,FB
2020122600033641,2020艾蜜莉年終銷售_軟體,基本面受眾_開跑影片,CONVERSIONS,253,,1,3688,,,20201226,FB
2020122600033642,2020艾蜜莉年終銷售_軟體,一般投資受眾_開跑圖片,CONVERSIONS,238,,4,24321,,,20201226,FB
2020122600033643,2020艾蜜莉年終銷售_軟體,一般投資受眾_開跑影片,CONVERSIONS,1334,,6,19944,,,20201226,FB
2020122600033644,20201221_阿格力_下載_Android,阿格力_自動化下載廣告_Android,APP_INSTALLS,823,50,,,,,20201226,FB
2020122600033645,20201221_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,APP_INSTALLS,441,23,,,,,20201226,FB
2020122600033646,丹尼爾_AOS_下載_軟體,丹尼爾_同學會APP開啟,APP_INSTALLS,100,8,,,,,20201226,FB
2020122600033647,丹尼爾_IOS_下載_軟體,同學會APP開啟,APP_INSTALLS,2083,141,,,,,20201226,FB
2020122600033648,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (銷售型),APP_INSTALLS,2,,,,,,20201226,FB
2020122600033649,20200922_艾蜜莉APP_IOS_下載_軟體,價值投資X艾蜜莉粉專最多職業受眾_IOS (銷售型),APP_INSTALLS,0,,,,,,20201226,FB
2020122600033650,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_基本面受眾_IOS (銷售型),APP_INSTALLS,1,,,,,,20201226,FB
2020122600033651,20201223基本面季底活躍_互動,存股受眾,POST_ENGAGEMENT,34,,,,,,20201226,FB
2020122600033652,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (銷售型),APP_INSTALLS,0,,,,,,20201226,FB
2020122600033653,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (銷售型),APP_INSTALLS,0,,,,,,20201226,FB
2020122600033654,20200922_艾蜜莉APP_IOS_下載_軟體,基本面受眾_IOS (銷售型),APP_INSTALLS,1,,,,,,20201226,FB
2020122600033655,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (銷售型),APP_INSTALLS,4,,,,,,20201226,FB
2020122600033656,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (銷售型),APP_INSTALLS,2,,,,,,20201226,FB
2020122600033657,2020艾蜜莉年終銷售_軟體,一般投資受眾_軟銷售文,CONVERSIONS,327,,3,29058,,,20201226,FB
2020122600033658,2020艾蜜莉年終銷售_軟體,基本面受眾_軟銷售文,CONVERSIONS,279,,3,16764,,,20201226,FB
2020122600033659,2020艾蜜莉年終銷售_軟體,類似1%_艾蜜莉本身受眾_軟銷售文,CONVERSIONS,572,,12,57741,,,20201226,FB
2020122600033660,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_熱門股清單_iOS_20201223,APP_INSTALLS,5,,,,,,20201226,FB
2020122600033661,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_熱門股清單_Android_20201223,APP_INSTALLS,0,,,,,,20201226,FB
2020122600033662,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_同學提問_Android_20201223,APP_INSTALLS,0,,,,,,20201226,FB
2020122600033663,2020Q4林恩如_期指講座_轉換,籌K受眾(開啟APP 180D),CONVERSIONS,2061,,,,,,20201226,FB
2020122600033664,2020Q4林恩如_期指講座_轉換,自由人(粉專互動 180D),CONVERSIONS,1873,,2,3976,,,20201226,FB
2020122600033665,2020Q4林恩如_期指講座_轉換,艾蜜莉(開啟APP 180D),CONVERSIONS,2165,,8,37511,,,20201226,FB
2020122600033666,2020Q4林恩如_期指講座_轉換,簡+格(開啟APP 180D&TW2%),CONVERSIONS,1986,,3,9856,,,20201226,FB
2020122600033667,2020Q4林恩如_期指講座_轉換,丹+水(開啟APP 180D&TW3%),CONVERSIONS,1972,,7,40031,,,20201226,FB
2020122600033668,大股東_自動化應用程式安裝_安卓,大股東_自動化受眾,APP_INSTALLS,430,72,1,1988,,,20201226,FB
2020122600033669,大股東_自動化應用程式安裝_iOS,大股東_自動化受眾,APP_INSTALLS,599,97,3,11764,,,20201226,FB
2020122600033670,丹尼爾_IOS_下載_軟體,丹尼爾_理財寶互動,APP_INSTALLS,1196,70,,,,,20201226,FB
2020122600033671,丹尼爾_AOS_下載_軟體,丹尼爾_理財寶互動,APP_INSTALLS,54,,,,,,20201226,FB
2020122600033672,20201223阿勳耶誕活躍_iOS_軟體,外部投資興趣,APP_INSTALLS,5,,,,,,20201226,FB
2020122600033673,20201223阿勳耶誕活躍_Android_軟體,外部投資興趣,APP_INSTALLS,3,,,,,,20201226,FB
2020122600033674,20201223阿勳耶誕活躍_iOS_軟體,過去180天所有開啟阿勳APP類似受眾,APP_INSTALLS,1,,,,,,20201226,FB
2020122600033675,20201223阿勳耶誕活躍_Android_軟體,過去180天所有開啟阿勳APP類似受眾,APP_INSTALLS,1,,,,,,20201226,FB
2020122600033676,20201223基本面季底活躍_互動,理財寶受眾,POST_ENGAGEMENT,1084,,1,9784,,,20201226,FB
2020122600033677,20201224基本面季底活躍_觸及,存股受眾,REACH,992,,2,5867,,,20201226,FB
2020122600033678,大股東_手動應用程式安裝_iOS,大股東_股票興趣受眾_ios,APP_INSTALLS,242,51,1,3690,,,20201226,FB
2020122600033679,大股東_手動應用程式安裝_android,大股東_股票興趣受眾_android,APP_INSTALLS,286,46,1,2688,,,20201226,FB
2020122600033680,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201225_90D理財寶粉專互動,APP_INSTALLS,49,2,,,,,20201226,FB
2020122600033681,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201225_180D恩如粉專互動,APP_INSTALLS,99,6,,,1,850,20201226,FB
2020122600033682,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201225_365D股人阿勳粉專互動1%,APP_INSTALLS,180,6,,,,,20201226,FB
2020122600033683,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201225_60D開啟籌碼K,APP_INSTALLS,478,24,,,,,20201226,FB
2020122600033684,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201225_90D恩如粉專造訪,APP_INSTALLS,1399,78,1,3590,3,,20201226,FB
2020122600033685,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_大盤漲_iOS_20201225,APP_INSTALLS,79,6,1,1988,,,20201226,FB
2020122600033686,20201225阿勳年會早鳥轉換,阿勳粉專,CONVERSIONS,1044,,8,69042,,,20201226,FB
2020122600033687,20201225阿勳年會早鳥轉換,阿勳APP免費用戶,CONVERSIONS,794,,2,12211,,,20201226,FB
2020122600033688,20201225阿勳年會早鳥轉換,價值投資興趣,CONVERSIONS,114,,1,3688,,,20201226,FB
2020122600033689,20201225阿勳年會早鳥轉換,造訪基本面老師粉專,CONVERSIONS,34,,,,,,20201226,FB
2020122600033690,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_大盤漲_Android_20201225,APP_INSTALLS,53,7,,,,,20201226,FB
2020122600033691,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201225_365D股人阿勳粉專互動1%,APP_INSTALLS,198,8,,,,,20201226,FB
2020122600033692,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201225_180D恩如粉專互動,APP_INSTALLS,201,14,,,,,20201226,FB
2020122600033693,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201225__90D理財寶粉專互動,APP_INSTALLS,1095,66,1,8427,,,20201226,FB
2020122600033694,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201225__60D開啟籌碼K,APP_INSTALLS,1499,158,3,15672,,,20201226,FB
2020122600033695,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201225__90D恩如粉專造訪,APP_INSTALLS,328,18,,,,,20201226,FB
2020122600033696,原力美股自動測試導IOS下載,原力美股IOS下載,APP_INSTALLS,300,5,,,,,20201226,FB
2020122600033697,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201225,APP_INSTALLS,3265,457,3,7579,,,20201226,FB
2020122600033698,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201225,APP_INSTALLS,269,68,,,,,20201226,FB
2020122600033699,原力美股安卓導下載,原力美股安卓廣告,APP_INSTALLS,1500,4,,,,,20201226,FB
2020122600033700,原力美股IOS下載,原力美股IOS受眾下載,APP_INSTALLS,1500,1,,,,,20201226,FB
2020122600033701,股市爆料同學會_大眾_20201225,(大眾)股市爆料同學會_大盤漲_Android_20201225,APP_INSTALLS,241,24,,,,,20201226,FB
2020122600033702,股市爆料同學會_大眾_20201225,(大眾)股市爆料同學會_熱門股_Android,APP_INSTALLS,439,55,1,3590,,,20201226,FB
2020122600033703,股市爆料同學會_大眾_20201225,(大眾)股市爆料同學會_大盤漲_iOS_20201225,APP_INSTALLS,315,37,,,,,20201226,FB
2020122600033704,股市爆料同學會_大眾_20201225,(大眾)股市爆料同學會_熱門股_iOS,APP_INSTALLS,70,2,,,,,20201226,FB
2020122600033705,2020艾蜜莉年終銷售_軟體,類似1%_艾蜜莉本身受眾_倒數圖片,CONVERSIONS,110,,1,3590,,,20201226,FB
2020122600033706,2020艾蜜莉年終銷售_軟體,基本面受眾_倒數圖片,CONVERSIONS,192,,,,,,20201226,FB
2020122600033707,2020艾蜜莉年終銷售_軟體,一般投資受眾_倒數圖片,CONVERSIONS,142,,,,,,20201226,FB
2020122700033708,武財神_APP下載_Android_20200723,武財神__Android_25-65+_興趣_道教_自動版位,APP_INSTALLS,287,33,,,,,20201227,FB
2020122700033709,武財神_APP下載_Android_20200723,武財神__Android_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,297,27,,,,,20201227,FB
2020122700033710,20200801_林恩如_AOS_下載_軟體,林恩如_Android_財經興趣,APP_INSTALLS,159,15,,,,,20201227,FB
2020122700033711,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段官網30D相似受眾,APP_INSTALLS,3,,,,,,20201227,FB
2020122700033712,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾,APP_INSTALLS,4,1,,,,,20201227,FB
2020122700033713,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_基本面造訪,APP_INSTALLS,15,2,,,,,20201227,FB
2020122700033714,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如相似受眾,APP_INSTALLS,54,4,,,,,20201227,FB
