Serial_Number,Campaign_Name,Adset_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Category,Reporting_Date
2020063000011847,股市爆料同學會_受眾測試組_20200520,⛔️股市爆料同學會_寵物_20200602_Android,APP_INSTALLS,1,,,,,,FB,20200630
2020063000011848,股市爆料同學會_受眾測試組_20200520,股市爆料同學會_上班族_20200602_iOS,APP_INSTALLS,0,1,,,,,FB,20200630
2020063000011849,股市爆料同學會_受眾測試組_20200520,股市爆料同學會_上班族_20200602_Android,APP_INSTALLS,11,1,,,,,FB,20200630
2020063000011850,權證小哥_軟體_導購,挑選權證小幫手_20200604,CONVERSIONS,100,,9,35950,,,FB,20200630
2020063000011851,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20200606,APP_INSTALLS,296,56,,,,,FB,20200630
2020063000011852,股市爆料同學會_測試專用_20200606(下載),股市爆料同學會_測試_Android_20200606,APP_INSTALLS,207,38,,,,,FB,20200630
2020063000011853,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_登入_iOS_20200609,APP_INSTALLS,0,,,,,,FB,20200630
2020063000011854,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片D_20200610_iOS,APP_INSTALLS,0,,,,,,FB,20200630
2020063000011855,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片D_20200610_Android,APP_INSTALLS,0,,,,,,FB,20200630
2020063000011856,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_追蹤達人_iOS_20200611,APP_INSTALLS,0,,,,,,FB,20200630
2020063000011857,老簡APP導下載,外部大眾_Android,APP_INSTALLS,987,52,4,1596,,,FB,20200630
2020063000011858,0612艾蜜莉APP下載 (Android)_軟體,外部大眾_股票便宜價,APP_INSTALLS,2603,331,,,,,FB,20200630
2020063000011859,0612艾蜜莉APP下載  (iOS)_軟體,外部大眾_股票便宜價,APP_INSTALLS,2600,303,2,898,,,FB,20200630
2020063000011860,老簡APP導下載(iOS),外部大眾,APP_INSTALLS,1011,26,2,399,,,FB,20200630
2020063000011861,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_查看問題_iOS_20200615,APP_INSTALLS,0,,,,,,FB,20200630
2020063000011862,20200923_籌碼K線_最後衝刺_iOS,證券銀行相關成本無上限2張圖片_iOS,APP_INSTALLS,748,35,2,10961,,,FB,20200630
2020063000011863,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片A-1_20200508_Android,APP_INSTALLS,2,,,,,,FB,20200630
2020063000011864,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片A-1_20200508_iOS,APP_INSTALLS,0,,,,,,FB,20200630
2020063000011865,股市爆料同學會_影片廣告_20200617(下載),⛔️股市爆料同學會_影片B_20200507_iOS,APP_INSTALLS,24,2,,,,,FB,20200630
2020063000011866,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片D_20200610_iOS,APP_INSTALLS,143,14,,,,,FB,20200630
2020063000011867,股市爆料同學會_影片廣告_20200617(下載),(理財A)股市爆料同學會_爆料TA_iOS,APP_INSTALLS,35,9,,,,,FB,20200630
2020063000011868,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片A_20200306_Android,APP_INSTALLS,6,,,,,,FB,20200630
2020063000011869,武財神_APP下載_20200221,武財神_APP下載_20200617_iOS,APP_INSTALLS,214,17,,,1,90,FB,20200630
2020063000011870,股人阿勳_互動_20200618_軟體,股人阿勳_互動_貼文互動廣告_三大粉專受眾,POST_ENGAGEMENT,150,,,,,,FB,20200630
2020063000011871,股人阿勳_互動_20200618_軟體,股人阿勳_互動_貼文互動廣告_房地產投資受眾,POST_ENGAGEMENT,151,,,,,,FB,20200630
2020063000011872,股人阿勳_互動_20200618_軟體,股人阿勳_互動_貼文互動廣告_投資受眾,POST_ENGAGEMENT,151,,,,,,FB,20200630
2020063000011873,股市爆料同學會_常駐廣告_20200618(下載),股市爆料同學會_大眾TA_iOS(18-44y),APP_INSTALLS,132,23,,,,,FB,20200630
2020063000011874,股市爆料同學會_常駐廣告_20200618(下載),股市爆料同學會_大眾TA_Android,APP_INSTALLS,101,16,,,,,FB,20200630
2020063000011875,0619老簡APP_首購轉換,30秒形象影片_片尾銷售版,CONVERSIONS,7665,,29,37288,,,FB,20200630
2020063000011876,20200620_期權先生_IOS導下載,20200620_期權先生_IOS導下載_短線作者軟體影片,APP_INSTALLS,0,,,,,,FB,20200630
2020063000011877,0619老簡APP_首購轉換,30秒形象影片_片尾純APP宣傳,CONVERSIONS,7639,,29,53150,,,FB,20200630
2020063000011878,權證小哥_講座_轉換次數(購買),20200620小哥加開除權息直播,CONVERSIONS,357,,8,25676,,,FB,20200630
2020063000011879,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_提問_iOS_20200624,APP_INSTALLS,0,,,,,,FB,20200630
2020063000011880,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_追蹤別人_iOS_20200624,APP_INSTALLS,0,,,,,,FB,20200630
2020063000011881,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_猜多空_iOS_20200624,APP_INSTALLS,2,,,,,,FB,20200630
2020063000011882,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_玩扭蛋_iOS_20200624,APP_INSTALLS,40,4,,,,,FB,20200630
2020063000011883,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_查看文章_iOS_20200612,APP_INSTALLS,23,5,,,,,FB,20200630
2020063000011884,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_查看個股_iOS_20200609,APP_INSTALLS,0,,,,,,FB,20200630
2020063000011885,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_登入_iOS_20200609,APP_INSTALLS,6,,,,,,FB,20200630
2020063000011886,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_打賞_iOS_20200617,APP_INSTALLS,33,6,,,,,FB,20200630
2020063000011887,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_追蹤達人_iOS_20200611,APP_INSTALLS,39,3,,,,,FB,20200630
2020063000011888,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_猜多空_iOS_20200624,APP_INSTALLS,168,21,,,,,FB,20200630
2020063000011889,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_想知道_iOS_20200624,APP_INSTALLS,24,4,1,449,,,FB,20200630
2020063000011890,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_點讚_iOS_20200616,APP_INSTALLS,10,2,,,,,FB,20200630
2020063000011891,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_發文_iOS_20200624,APP_INSTALLS,0,,,,,,FB,20200630
2020063000011892,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_發文_iOS_20200624,APP_INSTALLS,6,,,,,,FB,20200630
2020063000011893,大大工程師_第七屆招生_20200625_影片,TW - 18+,VIDEO_VIEWS,1170,,,,,,FB,20200630
2020063000011894,股人阿勳_互動_20200624_軟體,股人阿勳_互動_20200624_投資+三大粉專,POST_ENGAGEMENT,1253,,,,,,FB,20200630
2020063000011895,股人阿勳_下載_20200605_軟體,股人阿勳_下載_IOS_籌K+同學會受眾,APP_INSTALLS,334,23,,,,,FB,20200630
2020063000011896,股人阿勳_下載_20200605_軟體,股人阿勳_下載_AOS_籌K+同學會受眾,APP_INSTALLS,318,24,,,,,FB,20200630
2020063000011897,股人阿勳_下載_20200605_軟體,股人阿勳_下載_AOS_經濟日報受眾,APP_INSTALLS,312,19,,,,,FB,20200630
2020063000011898,股人阿勳_下載_20200605_軟體,股人阿勳_下載_IOS_經濟日報受眾,APP_INSTALLS,31,1,,,,,FB,20200630
2020063000011899,20200923_籌碼K線_最後衝刺_iOS,衝刺財經新聞相關_iOS,APP_INSTALLS,232,10,1,499,,,FB,20200630
2020063000011900,籌碼K下載_興趣投資受眾_粽粽有賞_ios,籌碼K下載_興趣投資受眾_粽粽有賞_ios,APP_INSTALLS,1,,,,,,FB,20200630
2020063000011901,籌碼K_最後衝刺_ios,籌碼K線_同學TA_影片_ios,APP_INSTALLS,406,19,,,,,FB,20200630
2020063000011902,籌碼K_同學會APP用戶_圖片_ios,籌碼K_同學會APP用戶_圖片_ios,APP_INSTALLS,351,16,,,,,FB,20200630
2020063000011903,股人阿勳_購買_0630直播優惠_軟體,股人阿勳_購買_0630直播優惠_阿勳受眾_影片,CONVERSIONS,547,,8,5881,,,FB,20200630
2020063000011904,股人阿勳_購買_0630直播優惠_軟體,股人阿勳_購買_0630直播優惠_基本面老師受眾_影片,CONVERSIONS,277,,,,,,FB,20200630
2020063000011905,股人阿勳_購買_0630直播優惠_軟體,股人阿勳_購買_0630直播優惠_籌K+同學會受眾_影片,CONVERSIONS,267,,1,3577,,,FB,20200630
2020063000011906,股人阿勳_購買_0630直播優惠_軟體,股人阿勳_購買_0630直播優惠_基本面老師受眾_圖片,CONVERSIONS,286,,4,3885,,,FB,20200630
2020063000011907,股人阿勳_購買_0630直播優惠_軟體,股人阿勳_購買_0630直播優惠_籌K+同學會受眾_圖片,CONVERSIONS,269,,1,399,,,FB,20200630
2020063000011908,股人阿勳_購買_0630直播優惠_軟體,股人阿勳_購買_0630直播優惠_阿勳受眾_圖片,CONVERSIONS,557,,11,5489,,,FB,20200630
2020070100011909,期貨電子盤_下載_IOS(舊),興趣期貨受眾_IOS,APP_INSTALLS,71,3,,,,,FB,20200701
2020070100011910,期貨電子盤_下載_IOS(舊),期貨電子盤類似受眾_IOS,APP_INSTALLS,22,,,,,,FB,20200701
2020070100011911,iCheck APP下載_20200324,iCheck APP下載_20190324_android (限動),APP_INSTALLS,17,,,,,,FB,20200701
2020070100011912,iCheck APP下載_20200324,iCheck APP下載_20190324_iOS (限動),APP_INSTALLS,12,3,,,,,FB,20200701
2020070100011913,iCheck APP下載_20200324,iCheck APP下載_20190324_iOS (動態牆),APP_INSTALLS,174,18,,,,,FB,20200701
2020070100011914,iCheck APP下載_20200324,iCheck APP下載_20190324_android (動態牆),APP_INSTALLS,301,24,,,,,FB,20200701
2020070100011915,武財神_APP下載_20200221,武財神__Android_25-65+_興趣_道教_自動版位,APP_INSTALLS,217,32,,,,,FB,20200701
2020070100011916,籌碼K線_下載_相關類似受眾,有下載開啟APP 0-1%類似受眾_安卓，排除已下載APP，出價上限60元,APP_INSTALLS,0,,,,,,FB,20200701
2020070100011917,籌碼K線_下載_相關類似受眾,有下載開啟APP 1-2%類似受眾_排除已下載APP_出價上限60元_android,APP_INSTALLS,22,,,,,,FB,20200701
2020070100011918,籌碼K線_下載_相關類似受眾,有下載開啟APP 1-2%類似受眾_排除已下載APP_出價上限60元_ios,APP_INSTALLS,3,,,,,,FB,20200701
2020070100011919,籌碼K線_下載_相關類似受眾,有下載開啟APP 0-1%類似受眾_IOS，排除已下載APP，出價上限60元,APP_INSTALLS,63,,,,,,FB,20200701
2020070100011920,20200923_籌碼K線_最後衝刺_iOS,同學會APP用戶_iOS,APP_INSTALLS,990,62,1,399,,,FB,20200701
2020070100011921,籌碼K線_下載_興趣投資受眾,籌碼K_無排除受眾_成本上限$50_圖片_單一圖片_ios,APP_INSTALLS,119,8,,,,,FB,20200701
2020070100011922,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片區_大眾TA(30D)_Android,APP_INSTALLS,0,,,,,,FB,20200701
2020070100011923,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片A_20200306_爆料TA_iOS,APP_INSTALLS,2,,,,,,FB,20200701
2020070100011924,股市爆料同學會_常駐廣告_20200416(下載),股市爆料同學會_大眾TA_Android,APP_INSTALLS,345,71,,,,,FB,20200701
2020070100011925,股市爆料同學會_常駐廣告_20200416(下載),股市爆料同學會_大眾TA_iOS(18-44y),APP_INSTALLS,56,10,,,,,FB,20200701
2020070100011926,股市爆料同學會_優良測試組_20200416(下載),股市爆料同學會_大眾TA_Android,APP_INSTALLS,112,15,,,,,FB,20200701
2020070100011927,股市爆料同學會_優良測試組_20200416(下載),(大眾)股市爆料同學會_大眾TA_iOS,APP_INSTALLS,1,,,,,,FB,20200701
2020070100011928,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片區_大眾TA_iOS,APP_INSTALLS,4,,,,,,FB,20200701
2020070100011929,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片B_20200421_大眾TA_Android,APP_INSTALLS,7,,,,,,FB,20200701
2020070100011930,20200923_籌碼K線_最後衝刺_iOS,衝刺興趣股票受眾_iOS,APP_INSTALLS,1426,88,1,8888,1,400,FB,20200701
2020070100011931,20200923_籌碼K線_最後衝刺_iOS,證券銀行相關_成本無上限_2張圖片_App畫面_android,APP_INSTALLS,694,42,1,3590,1,3590,FB,20200701
2020070100011932,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片A_20200306_爆料TA_Android,APP_INSTALLS,1,,,,,,FB,20200701
2020070100011933,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片區_爆料TA_Android,APP_INSTALLS,1,,,,,,FB,20200701
2020070100011934,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片A-1_20200508_大眾TA_iOS,APP_INSTALLS,0,,,,,,FB,20200701
2020070100011935,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片A-1_20200508_大眾TA_Android,APP_INSTALLS,0,,,,,,FB,20200701
2020070100011936,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片C_20200508_大眾TA_iOS,APP_INSTALLS,2,,,,,,FB,20200701
2020070100011937,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片區_爆料TA_iOS,APP_INSTALLS,17,4,,,,,FB,20200701
2020070100011938,20200522_林恩如_Like_其他_軟體,林恩如_Like_財經興趣,PAGE_LIKES,257,,,,,,FB,20200701
2020070100011939,20200522_林恩如_Like_其他_軟體,林恩如_Like_其他作者LL,PAGE_LIKES,262,,,,,,FB,20200701
2020070100011940,20200522_林恩如_Like_其他_軟體,林恩如_Like_林恩如LL,PAGE_LIKES,283,,,,,,FB,20200701
2020070100011941,20200923_籌碼K線_最後衝刺_iOS,財經相關資訊_成本無上限_圖片_App畫面_ios,APP_INSTALLS,114,,,,,,FB,20200701
2020070100011942,20200923_籌碼K線_最後衝刺_iOS,財經相關資訊_成本無上限_圖片_App畫面_ios,APP_INSTALLS,115,5,,,,,FB,20200701
2020070100011943,20200923_籌碼K線_最後衝刺_iOS,財經相關資訊_成本無上限_圖片_App畫面_ios,APP_INSTALLS,115,3,,,,,FB,20200701
2020070100011944,20200923_籌碼K線_最後衝刺_iOS,財經相關資訊_成本無上限_圖片_App畫面_ios,APP_INSTALLS,113,4,,,,,FB,20200701
2020070100011945,20200923_籌碼K線_最後衝刺_iOS,商業周刊粉絲團粉絲_排除受眾_獨家類文案_android,APP_INSTALLS,188,8,,,,,FB,20200701
2020070100011946,20200923_籌碼K線_最後衝刺_iOS,財經相關資訊_成本無上限_圖片_App畫面_android,APP_INSTALLS,259,5,,,,,FB,20200701
2020070100011947,20200923_籌碼K線_最後衝刺_iOS,證券銀行相關_成本無上限_圖片_App畫面_ios,APP_INSTALLS,112,3,,,,,FB,20200701
2020070100011948,20200923_籌碼K線_最後衝刺_iOS,證券銀行相關_成本無上限_圖片_App畫面_ios,APP_INSTALLS,112,7,,,,,FB,20200701
2020070100011949,20200923_籌碼K線_最後衝刺_iOS,證券銀行相關_成本無上限_圖片_App畫面_ios,APP_INSTALLS,112,2,,,,,FB,20200701
2020070100011950,20200923_籌碼K線_最後衝刺_iOS,優惠券_成本無上限_圖片_App畫面_android,APP_INSTALLS,189,11,,,,,FB,20200701
2020070100011951,20200923_籌碼K線_最後衝刺_iOS,證券銀行相關_成本無上限_圖片_App畫面_android,APP_INSTALLS,188,8,,,,,FB,20200701
2020070100011952,20200923_籌碼K線_最後衝刺_iOS,台灣銀行_成本無上限_無排除受眾_android,APP_INSTALLS,270,12,,,,,FB,20200701
2020070100011953,20200923_籌碼K線_最後衝刺_iOS,證券銀行相關_成本無上限_圖片_App畫面_ios,APP_INSTALLS,111,5,,,,,FB,20200701
2020070100011954,20200923_籌碼K線_最後衝刺_iOS,eToro_排除受眾_android,APP_INSTALLS,264,19,,,,,FB,20200701
2020070100011955,20200923_籌碼K線_最後衝刺_iOS,eToro_無排除受眾_App畫面_ios,APP_INSTALLS,109,3,,,,,FB,20200701
2020070100011956,大大工程師_第七屆招生_20200529,雙北_男性_23-40_大學畢業,LINK_CLICKS,1039,,,,,,FB,20200701
2020070100011957,大大工程師_第七屆招生_20200529,雙北以外_女性_23-40_大學畢業,LINK_CLICKS,152,,1,1099,,,FB,20200701
2020070100011958,大大工程師_第七屆招生_20200529,雙北以外_男性_23-40_大學畢業,LINK_CLICKS,446,,,,,,FB,20200701
2020070100011959,大大工程師_第七屆招生_20200529,雙北_女性_23-40_大學畢業,LINK_CLICKS,348,,,,,,FB,20200701
2020070100011960,股市爆料同學會_受眾測試組_20200520,⛔️股市爆料同學會_寵物_20200602_iOS,APP_INSTALLS,0,1,,,,,FB,20200701
2020070100011961,股市爆料同學會_受眾測試組_20200520,⛔️股市爆料同學會_寵物_20200602_Android,APP_INSTALLS,0,1,,,,,FB,20200701
2020070100011962,股市爆料同學會_受眾測試組_20200520,股市爆料同學會_上班族_20200602_iOS,APP_INSTALLS,1,,,,,,FB,20200701
2020070100011963,股市爆料同學會_受眾測試組_20200520,股市爆料同學會_上班族_20200602_Android,APP_INSTALLS,9,5,,,,,FB,20200701
2020070100011964,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20200606,APP_INSTALLS,188,39,,,,,FB,20200701
2020070100011965,股市爆料同學會_測試專用_20200606(下載),股市爆料同學會_測試_Android_20200606,APP_INSTALLS,131,25,,,,,FB,20200701
2020070100011966,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_登入_iOS_20200609,APP_INSTALLS,0,,,,,,FB,20200701
2020070100011967,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片D_20200610_iOS,APP_INSTALLS,0,,,,,,FB,20200701
2020070100011968,股市爆料同學會_影片廣告_20200416(下載),股市爆料同學會_影片D_20200610_Android,APP_INSTALLS,1,,,,,,FB,20200701
2020070100011969,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_追蹤達人_iOS_20200611,APP_INSTALLS,1,,,,,,FB,20200701
2020070100011970,老簡APP導下載,外部大眾_Android,APP_INSTALLS,979,61,2,798,,,FB,20200701
2020070100011971,0612艾蜜莉APP下載 (Android)_軟體,外部大眾_股票便宜價,APP_INSTALLS,1921,244,2,4670,,,FB,20200701
2020070100011972,0612艾蜜莉APP下載 (Android)_軟體,外部大眾_定存利率,APP_INSTALLS,432,13,,,,,FB,20200701
2020070100011973,0612艾蜜莉APP下載  (iOS)_軟體,外部大眾_定存利率,APP_INSTALLS,434,22,,,,,FB,20200701
2020070100011974,0612艾蜜莉APP下載  (iOS)_軟體,外部大眾_股票便宜價,APP_INSTALLS,1844,232,1,590,1,390,FB,20200701
2020070100011975,老簡APP導下載(iOS),外部大眾,APP_INSTALLS,1004,26,,,,,FB,20200701
2020070100011976,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_查看問題_iOS_20200615,APP_INSTALLS,0,,,,,,FB,20200701
2020070100011977,20200923_籌碼K線_最後衝刺_iOS,籌碼K_興趣股票受眾_排除使用籌碼K線用戶 -出價上限＄50_圖片_android,APP_INSTALLS,569,29,1,2090,1,2090,FB,20200701
2020070100011978,20200923_籌碼K線_最後衝刺_iOS,證券銀行相關成本無上限2張圖片_iOS,APP_INSTALLS,563,35,,,1,420,FB,20200701
2020070100011979,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片A-1_20200508_Android,APP_INSTALLS,3,,,,,,FB,20200701
2020070100011980,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片A-1_20200508_iOS,APP_INSTALLS,1,,,,,,FB,20200701
2020070100011981,股市爆料同學會_影片廣告_20200617(下載),⛔️股市爆料同學會_影片B_20200507_iOS,APP_INSTALLS,34,6,,,,,FB,20200701
2020070100011982,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片D_20200610_iOS,APP_INSTALLS,1,,,,,,FB,20200701
2020070100011983,股市爆料同學會_影片廣告_20200617(下載),(理財A)股市爆料同學會_爆料TA_iOS,APP_INSTALLS,77,7,,,,,FB,20200701
2020070100011984,股市爆料同學會_影片廣告_20200617(下載),股市爆料同學會_影片A_20200306_Android,APP_INSTALLS,77,6,,,,,FB,20200701
2020070100011985,武財神_APP下載_20200221,武財神_APP下載_20200617_iOS,APP_INSTALLS,218,20,,,1,90,FB,20200701
2020070100011986,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_打賞_iOS_20200617,APP_INSTALLS,0,,,,,,FB,20200701
2020070100011987,股人阿勳_互動_20200618_軟體,股人阿勳_互動_貼文互動廣告_三大粉專受眾,POST_ENGAGEMENT,149,,1,,,,FB,20200701
2020070100011988,股人阿勳_互動_20200618_軟體,股人阿勳_互動_貼文互動廣告_房地產投資受眾,POST_ENGAGEMENT,149,,1,499,,,FB,20200701
2020070100011989,股人阿勳_互動_20200618_軟體,股人阿勳_互動_貼文互動廣告_投資受眾,POST_ENGAGEMENT,148,,,,,,FB,20200701
2020070100011990,股市爆料同學會_常駐廣告_20200618(下載),股市爆料同學會_大眾TA_iOS(18-44y),APP_INSTALLS,114,29,,,,,FB,20200701
2020070100011991,股市爆料同學會_常駐廣告_20200618(下載),股市爆料同學會_大眾TA_Android,APP_INSTALLS,118,21,,,,,FB,20200701
2020070100011992,0619老簡APP_首購轉換,30秒形象影片_片尾銷售版,CONVERSIONS,7543,,34,98420,,,FB,20200701
2020070100011993,0619老簡APP_首購轉換,30秒形象影片_片尾純APP宣傳,CONVERSIONS,7558,,37,44353,,,FB,20200701
2020070100011994,20200701_林恩如_AOS_下載_軟體,林恩如_Android_波段30D類似受眾,APP_INSTALLS,2,,,,,,FB,20200701
2020070100011995,20200701_林恩如_AOS_下載_軟體,林恩如_Android_波段課程LL1%,APP_INSTALLS,1,,,,,,FB,20200701
2020070100011996,20200701_林恩如_AOS_下載_軟體,林恩如_Android_林恩如LL2%,APP_INSTALLS,5,,,,,,FB,20200701
2020070100011997,20200701_林恩如_AOS_下載_軟體,林恩如_Android_其它LL2%,APP_INSTALLS,304,35,,,,,FB,20200701
2020070100011998,20200701_林恩如_AOS_下載_軟體,林恩如_Android_波段軟體類似受眾,APP_INSTALLS,304,34,,,,,FB,20200701
2020070100011999,20200701_林恩如_AOS_下載_軟體,林恩如_Android_財經興趣,APP_INSTALLS,122,11,,,,,FB,20200701
2020070100012000,20200701_林恩如_iOS_下載_軟體,林恩如_iOS_波段課程LL1%,APP_INSTALLS,438,24,,,3,,FB,20200701
2020070100012001,20200701_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體類似受眾,APP_INSTALLS,488,40,1,399,9,,FB,20200701
2020070100012002,20200701_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣,APP_INSTALLS,487,32,,,,,FB,20200701
2020070100012003,20200701_林恩如_iOS_下載_軟體,林恩如_iOS_波段30D類似受眾,APP_INSTALLS,2,,,,,,FB,20200701
2020070100012004,20200701_林恩如_iOS_下載_軟體,林恩如_iOS_其它LL2%,APP_INSTALLS,490,42,,,7,,FB,20200701
2020070100012005,20200701_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如LL2%,APP_INSTALLS,491,42,,,2,,FB,20200701
2020070100012006,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_提問_iOS_20200624,APP_INSTALLS,0,,,,,,FB,20200701
2020070100012007,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_想知道_iOS_20200624,APP_INSTALLS,0,,,,,,FB,20200701
2020070100012008,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_追蹤別人_iOS_20200624,APP_INSTALLS,0,,,,,,FB,20200701
2020070100012009,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_加入自選股_iOS_20200624,APP_INSTALLS,0,,,,,,FB,20200701
2020070100012010,股市爆料同學會_事件型廣告_20200609,股市爆料同學會(事件)_猜多空_iOS_20200624,APP_INSTALLS,34,13,,,,,FB,20200701
2020070100012011,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_玩扭蛋_iOS_20200624,APP_INSTALLS,5,,,,,,FB,20200701
2020070100012012,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_查看文章_iOS_20200612,APP_INSTALLS,39,4,,,,,FB,20200701
2020070100012013,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_查看個股_iOS_20200609,APP_INSTALLS,6,,,,,,FB,20200701
2020070100012014,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_登入_iOS_20200609,APP_INSTALLS,40,5,,,,,FB,20200701
2020070100012015,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_打賞_iOS_20200617,APP_INSTALLS,42,4,,,,,FB,20200701
2020070100012016,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_提問_iOS_20200624,APP_INSTALLS,17,3,,,,,FB,20200701
2020070100012017,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_追蹤達人_iOS_20200611,APP_INSTALLS,21,1,,,,,FB,20200701
2020070100012018,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_猜多空_iOS_20200624,APP_INSTALLS,77,13,,,,,FB,20200701
2020070100012019,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_觀看爆料_iOS_20200612,APP_INSTALLS,9,1,,,,,FB,20200701
2020070100012020,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_進入頁面_iOS_20200617,APP_INSTALLS,2,1,,,,,FB,20200701
2020070100012021,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_想知道_iOS_20200624,APP_INSTALLS,6,,,,,,FB,20200701
2020070100012022,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_點讚_iOS_20200616,APP_INSTALLS,6,,,,,,FB,20200701
2020070100012023,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_追蹤別人_iOS_20200624,APP_INSTALLS,10,1,,,,,FB,20200701
2020070100012024,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_點噓_iOS_20200616,APP_INSTALLS,10,9,,,,,FB,20200701
2020070100012025,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_加入自選股_iOS_20200624,APP_INSTALLS,7,,,,,,FB,20200701
2020070100012026,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_查看問題_iOS_20200615,APP_INSTALLS,5,3,,,,,FB,20200701
2020070100012027,股市爆料同學會_事件型廣告_20200624,股市爆料同學會(事件)_發文_iOS_20200624,APP_INSTALLS,9,,,,,,FB,20200701
2020070100012028,大大工程師_第七屆招生_20200625_影片,TW - 18+,VIDEO_VIEWS,1143,,,,,,FB,20200701
2020070100012029,股人阿勳_下載_20200605_軟體,股人阿勳_下載_IOS_籌K+同學會受眾,APP_INSTALLS,331,26,1,499,,,FB,20200701
2020070100012030,股人阿勳_下載_20200605_軟體,股人阿勳_下載_AOS_籌K+同學會受眾,APP_INSTALLS,238,9,,,,,FB,20200701
2020070100012031,股人阿勳_下載_20200605_軟體,股人阿勳_下載_AOS_經濟日報受眾,APP_INSTALLS,307,17,,,,,FB,20200701
2020070100012032,股人阿勳_下載_20200605_軟體,股人阿勳_下載_IOS_經濟日報受眾,APP_INSTALLS,38,2,,,,,FB,20200701
