Serial_Number,Campaign_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Reporting_Date,Category
202010160006624,無聊詹第二版_IOS_軟體,APP_INSTALLS,1799,77,1,10888,,,20201220,FB
202010160006625,20201216大大PM,LINK_CLICKS,533,,3,8888,,,20201220,FB
202010160006626,第三屆大大PM_10秒影片,LINK_CLICKS,1852,,,,,,20201220,FB
202010160006627,20201217股人阿勳_下載_IOS_軟體,APP_INSTALLS,1480,54,,,,,20201220,FB
202010160006628,20201207_股人阿勳_下載_Android_軟體,APP_INSTALLS,617,27,,,,,20201220,FB
202010160006629,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,2216,306,2,5578,,,20201221,FB
202010160006630,武財神_APP下載_Android_20200723,APP_INSTALLS,503,33,,,,,20201221,FB
202010160006631,武財神_APP下載_iOS_20200723,APP_INSTALLS,200,10,,,,,20201221,FB
202010160006632,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,492,38,,,,,20201221,FB
202010160006633,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,641,34,,,,,20201221,FB
202010160006634,無聊詹_IOS_軟體,APP_INSTALLS,126,3,,,,,20201221,FB
202010160006635,無聊詹_AOS_軟體,APP_INSTALLS,266,10,,,,,20201221,FB
202010160006636,武財神_APP下載_iOS_20200904,APP_INSTALLS,316,12,,,,,20201221,FB
202010160006637,20200922_艾蜜莉APP_IOS_下載_軟體,APP_INSTALLS,2323,113,,,,,20201221,FB
202010160006638,20200922_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,648,47,,,,,20201221,FB
202010160006639,丹尼爾_AOS_下載_軟體,APP_INSTALLS,161,8,,,,,20201221,FB
202010160006640,丹尼爾_IOS_下載_軟體,APP_INSTALLS,147,6,,,,,20201221,FB
202010160006641,第八屆大大工程師_20201020_陌生開發,LINK_CLICKS,689,,,,,,20201221,FB
202010160006642,2020Q4林恩如_期指講座_轉換,CONVERSIONS,8817,,9,65432,,,20201221,FB
202010160006643,第八屆大大工程師_20201027_再行銷,LINK_CLICKS,304,,,,,,20201221,FB
202010160006644,權證小哥_1029(觸及)_當沖實戰精華班,REACH,796,,3,21060,,,20201221,FB
202010160006645,2020 Q4 恩如LIKE,PAGE_LIKES,5969,,2,7868,,,20201221,FB
202010160006646,第八屆大大工程師_20201103_精準組合,LINK_CLICKS,2008,,,,,,20201221,FB
202010160006647,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,APP_INSTALLS,501,26,,,,,20201221,FB
202010160006648,20201110_艾蜜莉下載_Android_自動化廣告_軟體,APP_INSTALLS,390,15,,,,,20201221,FB
202010160006649,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,APP_INSTALLS,20,3,,,,,20201221,FB
202010160006650,股市爆料同學會_大眾_20201120,APP_INSTALLS,152,20,,,,,20201221,FB
202010160006651,股市爆料同學會_測試專用_20201120,APP_INSTALLS,38,3,,,,,20201221,FB
202010160006652,施雅棠_流量_導直播,LINK_CLICKS,800,,,,,,20201221,FB
202010160006653,施雅棠_首購購買(年),CONVERSIONS,1806,,10,57580,,,20201221,FB
202010160006654,權證小哥_1124(影片互動)_當沖實戰精華班,VIDEO_VIEWS,2647,,,,,,20201221,FB
202010160006655,期貨電子盤_下載_Android - 股票受眾,APP_INSTALLS,1,,,,,,20201221,FB
202010160006656,期貨電子盤_下載_IOS - 股票受眾,APP_INSTALLS,1,,,,,,20201221,FB
202010160006657,期貨電子盤_下載_Android-自動化廣告,APP_INSTALLS,142,2,,,,,20201221,FB
202010160006658,期貨電子盤_下載_IOS-自動化廣告,APP_INSTALLS,36,,,,,,20201221,FB
202010160006659,權證小哥_1209(轉換)_全方位APP,CONVERSIONS,10220,,44,142258,,,20201221,FB
202010160006660,20201214_房價地圖_Android_自動化_鄰居,APP_INSTALLS,100,25,,,,,20201221,FB
202010160006661,期貨電子盤_下載_IOS - 興趣期貨受眾,APP_INSTALLS,1,,,,,,20201221,FB
202010160006662,無聊詹第二版_AOS_軟體,APP_INSTALLS,217,14,,,,,20201221,FB
202010160006663,期貨電子盤_下載_Android-興趣期貨,APP_INSTALLS,1,,,,,,20201221,FB
202010160006664,無聊詹第二版_IOS_軟體,APP_INSTALLS,706,20,1,1988,,,20201221,FB
202010160006665,20201216大大PM,LINK_CLICKS,952,,,,,,20201221,FB
202010160006666,20201217股人阿勳_下載_IOS_軟體,APP_INSTALLS,1516,68,,,,,20201221,FB
202010160006667,20201207_股人阿勳_下載_Android_軟體,APP_INSTALLS,466,18,,,,,20201221,FB
202010160006668,2020艾蜜莉年終銷售_軟體,CONVERSIONS,5108,,4,14752,,,20201221,FB
202010160006669,權證小哥_1221(下載)_全方位APP_IOS,APP_INSTALLS,263,,,,,,20201221,FB
202010160006670,權證小哥_1221(下載)_全方位APP_android,APP_INSTALLS,64,3,,,,,20201221,FB
202010160006671,20201221_阿格力_下載_Android,APP_INSTALLS,1,,,,,,20201221,FB
202010160006672,20201221_阿格力_下載_IOS,APP_INSTALLS,0,,,,,,20201221,FB
